Year,Province,Regency/City,Plastic per day (ton),Plastic per year (ton),Land Area (km2),Population,GDP,Gini,HDI,highest_restriction,start_date,Years Since Start,Plastic Growth Rate,log_GDP,log_Gini,squareroot_landarea
2022,Jawa Timur,NGAWI,109.56942,39993.04638,1295.98,877432.0,22454952.86,0.3,71.75,Fee,2020,2,0.3780220934789691,7.3513121476791445,-0.5228787452803376,35.99972222115054
2022,Jawa Timur,BOJONEGORO,26.3263,9608.9952,2198.79,1315125.0,100492890.2,0.28,70.12,Fee,2020,2,-66.10747632551656,8.002135336819864,-0.5528419686577808,46.891257180843425
2022,Jawa Timur,TUBAN,55.685162,20325.218574,1834.15,1209543.0,75187654.03,0.34,69.67,Fee,2020,2,0.4269575972893458,7.87614653438381,-0.46852108295774486,42.82697747915442
2022,Jawa Timur,GRESIK,45.316014,16540.342794,1191.25,1332664.0,163907912.3,0.36,77.16,Ban,2021,1,-13.599205352734856,8.214599918703438,-0.44369749923271273,34.514489710844636
2022,Jawa Timur,SAMPANG,69.6615,25426.6935,1233.08,984162.0,23009313.55,0.28,63.39,Fee,2020,2,130.8287373558533,7.3619036623064495,-0.5528419686577808,35.115238857225506
2022,Jawa Timur,PAMEKASAN,36.023,13148.2715,792.24,857818.0,19263350.51,0.3,66.99,Ban,2019,3,0.18156199777630277,7.284731826996845,-0.5228787452803376,28.146758250285234
2022,Jawa Timur,SUMENEP,58.82770466666668,21471.87019422222,1998.54,1136632.0,40255322.85,0.27,67.87,Fee,2020,2,-7.61770587496331,7.604823314058979,-0.5686362358410126,44.70503327367065
2022,Jawa Timur,KOTA KEDIRI,21.4308,7822.043999999999,63.4,289418.0,152791144.6,0.37,79.59,Ban,2023,-1,-12.727273700998875,8.184098184326052,-0.431798275933005,7.962411694957753
2022,Jawa Timur,KOTA BLITAR,6.91418,2523.6757,32.57,151960.0,7833939.5,0.38,79.93,Fee,2020,2,1.0573733544246622,6.8939802132524886,-0.42021640338318983,5.7070132293521105
2022,Jawa Timur,KOTA MALANG,104.470314,38131.667342,145.28,846126.0,84807432.08,0.42,82.71,Ban,2019,3,6.462556540438391,7.928433913222505,-0.37675070960209955,12.053215338655491
2022,Jawa Timur,KOTA PROBOLINGGO,18.742164,6841.227435,56.67,243200.0,12931380.88,0.32,74.56,Ban,2019,3,-2.320227636442318,7.111644903576685,-0.494850021680094,7.527947927556354
2022,Jawa Timur,KOTA PASURUAN,50.50831800000001,18435.518775,35.29,211497.0,9452824.46,0.36,76.54,Fee,2020,2,516.4540159451591,6.975561593071785,-0.44369749923271273,5.940538696111658
2022,Jawa Timur,KOTA MOJOKERTO,8.999394999999998,3284.534385,16.47,134350.0,7637024.08,0.38,79.32,Fee,2020,2,360.20561076470534,6.8829241599615925,-0.42021640338318983,4.058324777540605
2022,Jawa Timur,KOTA MADIUN,4.846,1768.792,33.29,199192.0,15825612.53,0.4,82.01,Fee,2020,2,1.2004737357035333,7.1993605283734885,-0.3979400086720376,5.769748694700662
2022,Jawa Timur,KOTA SURABAYA,289.7092693333334,105743.91903955558,350.54,2887223.0,655616221.6,0.39,82.74,Ban,2019,3,12.259476234305055,8.816649690572977,-0.4089353929735008,18.722713478553263
2022,Jawa Timur,KOTA BATU,5.409199999999999,1974.3784,136.74,216735.0,18587601.95,0.31,77.22,Ban,2019,3,18.19094991268475,7.26922336357176,-0.5086383061657274,11.693587986584784
2019,Kalimantan Barat,SAMBAS,67.9,24783.2725,6394.7,535725.0,20529976.46,0.256,67.02,None,2019,0,,7.312388451401865,-0.5917600346881504,79.96686813924877
2019,Kalimantan Barat,MEMPAWAH,14.054,5130.040000000001,2797.88,264225.0,8298154.64,0.302,65.5,None,2019,0,,6.918981523849535,-0.5199930570428494,52.89499031099259
2019,Kalimantan Barat,SANGGAU,61.1380044,22315.5614352,12857.7,470224.0,19158574.37,0.285,65.67,None,2019,0,,7.282363189174804,-0.5451551399914898,113.3917986452283
2019,Kalimantan Barat,KETAPANG,107.0412,39069.807,31588.0,512783.0,27488713.49,0.266,67.16,None,2019,0,,7.439154414733674,-0.575118363368933,177.73013250431114
2019,Kalimantan Barat,KAPUAS HULU,48.71832,17782.660656,29842.03,263207.0,10205696.04,0.318,65.65,None,2019,0,,7.008842629436491,-0.4975728800155673,172.74845874855149
2019,Kalimantan Barat,BENGKAYANG,26.4824736,9666.2536872,5396.3,255261.0,8645002.95,0.303,67.57,None,2019,0,,6.936765145807571,-0.518557371497695,73.45951265833446
2019,Kalimantan Barat,KOTA PONTIANAK,22.8342,8334.426,118.32,646661.0,38708215.95,0.363,79.35,Ban,2019,0,,7.587803155278516,-0.4400933749638875,10.877499712709717
2020,Kalimantan Barat,SAMBAS,68.6175,25045.57,6394.7,629905.0,20669991.11,0.275,67.03,Fee,2020,0,1.058365072651335,7.3153402898407,-0.5606673061697374,79.96686813924877
2020,Kalimantan Barat,MEMPAWAH,14.382,5249.700000000001,2797.88,301560.0,8545286.33,0.273,65.74,Fee,2020,0,2.332535418827142,6.931726619362856,-0.563837352959244,52.89499031099259
2020,Kalimantan Barat,SANGGAU,16.94983,6186.75256,12857.7,484836.0,19921366.78,0.279,65.77,Fee,2020,0,-72.27606135760863,7.299319131509816,-0.5543957967264024,113.3917986452283
2020,Kalimantan Barat,KETAPANG,108.7422,39691.5918,31588.0,570657.0,28105903.35,0.29,67.17,Fee,2020,0,1.5914713886352239,7.4487975484838005,-0.5376020021010439,177.73013250431114
2020,Kalimantan Barat,MELAWI,21.747852,7937.661797999999,10640.8,228270.0,5232208.59,0.348,65.55,Fee,2020,0,,6.718685049475273,-0.4584207560534191,103.15425342660379
2020,Kalimantan Barat,KOTA PONTIANAK,23.1492,8449.401,118.32,658685.0,37648509.69,0.327,79.44,Ban,2019,1,1.3795191174533317,7.575747789402072,-0.4854522473397139,10.877499712709717
2020,Kalimantan Barat,KOTA SINGKAWANG,44.412728,16210.288818,504.0,235064.0,10126224.99,0.286,71.94,Fee,2020,0,,7.0054475725501275,-0.543633966870957,22.44994432064365
2021,Kalimantan Barat,SAMBAS,69.345,25311.0625,6394.7,637811.0,22293194.08,0.266,67.1,Fee,2020,1,1.0600377631653002,7.348172296920786,-0.575118363368933,79.96686813924877
2021,Kalimantan Barat,MEMPAWAH,13.19952,4817.56158,2797.88,305673.0,9084515.84,0.283,66.03,Fee,2020,1,-8.231678381621832,6.958301786501578,-0.5482135644757098,52.89499031099259
2021,Kalimantan Barat,SANGGAU,17.211109999999998,6282.029589999999,12857.7,488527.0,21678774.37,0.33,66.2,Fee,2020,1,1.5400168194216413,7.33603472531136,-0.4814860601221125,113.3917986452283
2021,Kalimantan Barat,MELAWI,13.422615,4899.113235,10640.8,231242.0,5626604.42,0.3,65.87,Fee,2020,1,-38.280146475447,6.75024638303205,-0.5228787452803376,103.15425342660379
2021,Kalimantan Barat,KOTA PONTIANAK,63.60615000000001,23216.525625,118.32,663713.0,40200359.04,0.337,79.93,Ban,2019,2,174.77126041242448,7.604229931900252,-0.47237009912866135,10.877499712709717
2021,Kalimantan Barat,KOTA SINGKAWANG,18.863565,6885.31839,504.0,237891.0,10877846.7,0.319,72.11,Fee,2020,1,-57.52501101427322,7.036542934069775,-0.4962093169428189,22.44994432064365
2022,Kalimantan Barat,SAMBAS,79.53,29028.0,6394.7,647844.0,24415408.15,0.256,67.95,Fee,2020,2,14.685031495615796,7.38766398873938,-0.5917600346881504,79.96686813924877
2022,Kalimantan Barat,MEMPAWAH,11.26002,4109.7331,2797.88,310927.0,9955619.85,0.302,66.94,Fee,2020,2,-14.692671141735547,6.998068304951489,-0.5199930570428494,52.89499031099259
2022,Kalimantan Barat,SANGGAU,46.040487000000006,16804.9143015,12857.7,492989.0,23847058.94,0.285,66.91,Fee,2020,2,167.50772279472824,7.377434825099838,-0.5451551399914898,113.3917986452283
2022,Kalimantan Barat,KAPUAS HULU,38.159046,13927.582422,29842.03,254995.0,12187100.86,0.318,66.7,Fee,2020,2,-21.678860709177783,7.085900405351674,-0.4975728800155673,172.74845874855149
2022,Kalimantan Barat,KOTA PONTIANAK,75.10805700000002,27414.1808055,118.32,669795.0,44320310.5,0.363,80.48,Ban,2019,3,18.08046237538612,7.646602794318845,-0.4400933749638875,10.877499712709717
2022,Kalimantan Barat,KOTA SINGKAWANG,7.32966,2675.23854,504.0,241467.0,11931618.9,0.291,72.89,Fee,2020,2,-61.145754074562134,7.076699373396844,-0.5361070110140927,22.44994432064365
2019,Kalimantan Selatan,TANAH LAUT,53.50800000000001,19530.888000000003,3631.35,343890.0,13902297.08,0.271,69.04,Ban,2018,1,,7.143086564768221,-0.5670307091255943,60.26068370007098
2019,Kalimantan Selatan,KOTABARU,19.3032,7045.872400000001,9482.73,342217.0,24113346.66,0.335,68.95,None,2019,0,,7.382257489726516,-0.47495519296315475,97.37930991745628
2019,Kalimantan Selatan,BARITO KUALA,8.94446,3264.8856800000003,2996.46,313595.0,8696327.87,0.285,66.24,Ban,2018,1,,6.939335905209736,-0.5451551399914898,54.73993058088401
2019,Kalimantan Selatan,TAPIN,24.48756,8938.5285,2700.82,191372.0,8438249.39,0.268,70.13,Ban,2019,0,,6.926252356682306,-0.5718652059712112,51.9694140817462
2019,Kalimantan Selatan,HULU SUNGAI SELATAN,23.59071,8610.535635,1804.94,237702.0,6555479.18,0.288,68.8,None,2019,0,,6.816604442421803,-0.5406075122407692,42.48458543989808
2019,Kalimantan Selatan,HULU SUNGAI TENGAH,32.663036000000005,11921.874908000002,1472.0,272419.0,7039389.04,0.288,68.8,None,2019,0,,6.847534967654779,-0.5406075122407692,38.36665218650175
2019,Kalimantan Selatan,HULU SUNGAI UTARA,11.829212,4317.879555,892.7,237573.0,4940268.0,0.327,65.49,Ban,2019,0,,6.693750509199781,-0.4854522473397139,29.878085614710994
2019,Kalimantan Selatan,TANAH BUMBU,21.06936,7690.466159999999,5006.96,360187.0,20036047.04,0.346,70.5,Ban,2019,0,,7.301812042641576,-0.46092390120722343,70.75987563584323
2019,Kalimantan Selatan,BALANGAN,7.489079999999999,2733.30688,1878.3,131428.0,11027661.3,0.273,68.39,None,2019,0,,7.042483418859206,-0.563837352959244,43.339358555474725
2019,Kalimantan Selatan,KOTA BANJARMASIN,74.89902,27338.37333,72.0,708606.0,33012593.07,0.326,77.16,Ban,2016,3,,7.518679638591518,-0.48678239993206096,8.48528137423857
2019,Kalimantan Selatan,KOTA BANJARBARU,21.5163,7853.589900000001,371.0,262719.0,9701100.82,0.357,79.22,Ban,2016,3,,6.986821018073027,-0.4473317838878068,19.261360284258224
2020,Kalimantan Selatan,BARITO KUALA,11.172,4077.7752,2996.46,313021.0,8710471.97,0.277,66.22,Ban,2018,2,24.89794742215905,6.940041687546509,-0.5575202309355514,54.73993058088401
2020,Kalimantan Selatan,TAPIN,25.65454,9364.003959999998,2700.82,189475.0,8393891.5,0.274,70.11,Ban,2019,1,4.7600168193232095,6.923963351192384,-0.562249437179612,51.9694140817462
2020,Kalimantan Selatan,HULU SUNGAI SELATAN,23.874630000000003,8713.831815,1804.94,228006.0,6564931.01,0.3,68.85,Fee,2020,0,1.1996487138398404,6.817230166505659,-0.5228787452803376,42.48458543989808
2020,Kalimantan Selatan,HULU SUNGAI TENGAH,28.50998,10406.372555999998,1472.0,258721.0,7052349.92,0.285,68.84,Fee,2020,0,-12.711946432041888,6.848333852770066,-0.5451551399914898,38.36665218650175
2020,Kalimantan Selatan,HULU SUNGAI UTARA,11.995506,4378.341075,892.7,226727.0,4968807.73,0.319,65.59,Ban,2019,1,1.4002595308613142,6.696252191872202,-0.4962093169428189,29.878085614710994
2020,Kalimantan Selatan,TABALONG,23.65383,8633.437629999999,3766.97,253305.0,17742456.98,0.346,72.19,Ban,2018,2,,7.249013760871686,-0.46092390120722343,61.375646636104776
2020,Kalimantan Selatan,BALANGAN,8.22464,3002.220936,1878.3,130355.0,10722299.39,0.298,68.82,Fee,2020,0,9.838414338605105,7.030287929508356,-0.5257837359237448,43.339358555474725
2020,Kalimantan Selatan,KOTA BANJARMASIN,63.339200000000005,23118.957409,72.0,657663.0,32727171.4,0.342,77.1,Ban,2016,4,-15.434041631035111,7.51490847098301,-0.46597389394386496,8.48528137423857
2020,Kalimantan Selatan,KOTA BANJARBARU,31.424832,11470.268736,371.0,253442.0,9538459.18,0.381,79.1,Ban,2016,4,46.05128205128204,6.979478225472572,-0.4190750243243807,19.261360284258224
2021,Kalimantan Selatan,TANAH LAUT,19.8436,7242.709600000001,3631.35,354340.0,15326244.74,0.232,69.87,Ban,2018,3,-62.91663953016371,7.185435756388542,-0.6345120151091003,60.26068370007098
2021,Kalimantan Selatan,KOTABARU,14.3275,5229.4891,9482.73,329483.0,26492463.18,0.306,69.13,Fee,2020,1,-25.779395323707554,7.423122339412736,-0.51427857351842,97.37930991745628
2021,Kalimantan Selatan,BANJAR,77.651818,28342.894521818176,4668.0,572109.0,17934282.46,0.344,69.89,Ban,2016,5,,7.253684005495041,-0.46344155742846993,68.32276341015489
2021,Kalimantan Selatan,BARITO KUALA,11.3952,4159.2048,2996.46,316963.0,9174921.47,0.284,66.64,Ban,2018,3,1.9969124340154965,6.96260235572613,-0.5466816599529624,54.73993058088401
2021,Kalimantan Selatan,TAPIN,26.883659999999995,9812.63276,2700.82,191801.0,9387409.72,0.289,70.31,Ban,2019,2,4.79099327506054,6.972545773363025,-0.5391021572434522,51.9694140817462
2021,Kalimantan Selatan,HULU SUNGAI SELATAN,24.338535,8883.38022,1804.94,229960.0,7125712.36,0.275,69.21,Fee,2020,1,1.9457387817393812,6.852828287424758,-0.5606673061697374,42.48458543989808
2021,Kalimantan Selatan,HULU SUNGAI TENGAH,25.779359,9409.321557,1472.0,260754.0,7394016.1,0.331,69.05,Fee,2020,1,-9.581158022495838,6.8688803918867425,-0.48017200622428124,38.36665218650175
2021,Kalimantan Selatan,HULU SUNGAI UTARA,13.319748,4861.68735,892.7,228831.0,5253448.85,0.378,66.12,Ban,2019,2,11.03948428686543,6.720444508122832,-0.4225082001627747,29.878085614710994
2021,Kalimantan Selatan,TABALONG,24.3168,8875.8072,3766.97,256903.0,19934957.43,0.288,72.6,Ban,2018,3,2.807335622114193,7.2996153125875365,-0.5406075122407692,61.375646636104776
2021,Kalimantan Selatan,TANAH BUMBU,31.30568681818181,11426.297585181816,5006.96,328146.0,22387305.27,0.281,71.0,Ban,2019,2,48.57743792714142,7.350001821278874,-0.5512936800949201,70.75987563584323
2021,Kalimantan Selatan,BALANGAN,8.1872,2988.471276,1878.3,132213.0,12201610.56,0.277,69.11,Fee,2020,1,-0.45798294972652087,7.0864171594580325,-0.5575202309355514,43.339358555474725
2021,Kalimantan Selatan,KOTA BANJARMASIN,64.673665,23606.116308000004,72.0,662320.0,34596065.0,0.35,77.57,Ban,2016,5,2.1071836864510196,7.539026704400534,-0.4559319556497244,8.48528137423857
2021,Kalimantan Selatan,KOTA BANJARBARU,39.03627,14248.48266,371.0,258753.0,10003080.05,0.361,79.26,Ban,2016,5,24.221001163472657,7.0001337442760025,-0.4424927980943421,19.261360284258224
2022,Kalimantan Selatan,TANAH LAUT,29.142309714285712,10636.793166285714,3631.35,361044.0,19019178.93,0.263,70.35,Ban,2018,4,46.86206894565692,7.279191764238242,-0.5800442515102421,60.26068370007098
2022,Kalimantan Selatan,KOTABARU,41.86182,15279.15081,9482.73,334158.0,33313304.08,0.331,69.74,Fee,2020,2,192.1729162797184,7.522617709021081,-0.48017200622428124,97.37930991745628
2022,Kalimantan Selatan,BANJAR,83.86883257142857,30611.81181085714,4668.0,579910.0,21071724.88,0.3,70.72,Ban,2016,6,8.005241974465127,7.323700087350156,-0.5228787452803376,68.32276341015489
2022,Kalimantan Selatan,BARITO KUALA,11.5656,4221.5796,2996.46,321769.0,9871873.16,0.289,67.37,Ban,2018,4,1.4996809005413558,6.994399566637913,-0.5391021572434522,54.73993058088401
2022,Kalimantan Selatan,TAPIN,16.856302857142854,6152.610084,2700.82,194628.0,12770255.04,0.291,71.02,Ban,2019,3,-37.29908950551616,7.106199570823213,-0.5361070110140927,51.9694140817462
2022,Kalimantan Selatan,HULU SUNGAI SELATAN,24.536265,8956.18035,1804.94,232212.0,8349097.08,0.26,69.76,Fee,2020,2,0.8195093331263559,6.9216395108876,-0.585026652029182,42.48458543989808
2022,Kalimantan Selatan,HULU SUNGAI TENGAH,21.41428,7816.331282285714,1472.0,263061.0,7947821.59,0.228,69.7,Fee,2020,2,-16.929916413890556,6.900248109652151,-0.6420651529995461,38.36665218650175
2022,Kalimantan Selatan,TABALONG,24.6624,9001.881599999999,3766.97,261353.0,29172842.76,0.337,73.13,Ban,2018,4,1.420427428842741,7.464978751193265,-0.47237009912866135,61.375646636104776
2022,Kalimantan Selatan,TANAH BUMBU,20.46966,7471.448040000001,5006.96,335079.0,31058585.38,0.292,71.79,Ban,2019,3,-34.611819932912105,7.492181671107579,-0.5346171485515817,70.75987563584323
2022,Kalimantan Selatan,BALANGAN,8.241294,3008.24775,1878.3,134512.0,19540390.18,0.266,69.73,Fee,2020,2,0.6617588784882056,7.29093323140574,-0.575118363368933,43.339358555474725
2022,Kalimantan Selatan,KOTA BANJARBARU,59.45283,21700.286185000004,371.0,265575.0,11788180.52,0.341,79.68,Ban,2016,6,52.29892685990751,7.071446777859902,-0.4672456210075022,19.261360284258224
2019,Kalimantan Tengah,KOTAWARINGIN BARAT,18.2445,6659.3955,10759.0,312011.0,19332098.04,0.308,72.85,None,2019,0,,7.286278988935447,-0.5114492834995558,103.72559954032563
2019,Kalimantan Tengah,KOTAWARINGIN TIMUR,51.051148,18633.36512,16796.0,470288.0,26809508.03,0.299,71.16,None,2019,0,,7.428288844500722,-0.5243288116755703,129.59938271457932
2019,Kalimantan Tengah,KAPUAS,24.05565,8780.362200000001,14999.0,359976.0,16616838.7,0.344,69.38,None,2019,0,,7.2205484041812085,-0.46344155742846993,122.47040458821061
2019,Kalimantan Tengah,BARITO UTARA,10.458,3816.82,83.0,132800.0,9801119.59,0.309,70.52,None,2019,0,,6.9912756883441896,-0.5100415205751654,9.1104335791443
2019,Kalimantan Tengah,KATINGAN,6.336846,2312.88426,175.0,175000.0,8223734.66,0.274,68.55,None,2019,0,,6.915069089302361,-0.562249437179612,13.228756555322953
2019,Kalimantan Tengah,SUKAMARA,5.0894415,1857.41480925,3827.0,65059.0,4193483.92,0.33,67.95,None,2019,0,,6.622574982045583,-0.4814860601221125,61.862751312886175
2019,Kalimantan Tengah,PULANG PISAU,15.972627999999998,5829.918752,8997.0,125958.0,5297948.62,0.357,68.34,None,2019,0,,6.724107742153231,-0.4473317838878068,94.8525170989152
2019,Kalimantan Tengah,BARITO TIMUR,17.7625,6483.259999999999,3834.0,126522.0,7548501.93,0.339,71.34,None,2019,0,,6.877860770425297,-0.4698003017969178,61.91930232165088
2019,Kalimantan Tengah,KOTA PALANGKARAYA,20.96588,7652.710649999999,2399.5,292739.0,18330719.52,0.357,80.77,None,2019,0,,7.263179512285332,-0.4473317838878068,48.98469148621842
2020,Kalimantan Tengah,KOTAWARINGIN BARAT,15.0192,5482.2012,10759.0,270388.0,20521899.85,0.333,72.87,Fee,2020,0,-17.6771945741922,7.312217563855861,-0.4775557664936801,103.72559954032563
2020,Kalimantan Tengah,KOTAWARINGIN TIMUR,52.224202,19061.918822,16796.0,428895.0,26996329.66,0.323,71.31,Fee,2020,0,2.299926498730054,7.431304722797428,-0.4907974776688971,129.59938271457932
2020,Kalimantan Tengah,KAPUAS,24.9372,9102.0348,14999.0,410446.0,16565137.1,0.316,69.48,Fee,2020,0,3.6635459070241794,7.2191950346355505,-0.5003129173815962,122.47040458821061
2020,Kalimantan Tengah,BARITO UTARA,10.458,3816.82,83.0,154812.0,9391707.3,0.337,70.59,Fee,2020,0,0.0,6.972744548982788,-0.47237009912866135,9.1104335791443
2020,Kalimantan Tengah,KATINGAN,6.513228,2377.441506,175.0,162222.0,8297242.54,0.252,68.68,Fee,2020,0,2.7912008878473005,6.918933785311789,-0.5985994592184559,13.228756555322953
2020,Kalimantan Tengah,SUKAMARA,5.032652625,1836.662971,3827.0,63464.0,4421503.75,0.3,68.03,Fee,2020,0,-1.117243070673013,6.645569997688507,-0.5228787452803376,61.862751312886175
2020,Kalimantan Tengah,PULANG PISAU,16.291779,5946.499335,8997.0,134499.0,5588534.44,0.302,68.45,Fee,2020,0,1.9996948149578753,6.747297931666251,-0.5199930570428494,94.8525170989152
2020,Kalimantan Tengah,BARITO TIMUR,16.7573,6116.6291,3834.0,113229.0,7103694.89,0.333,71.39,Fee,2020,0,-5.655039285791396,6.851484299837691,-0.4775557664936801,61.91930232165088
2020,Kalimantan Tengah,KOTA PALANGKARAYA,21.806142,7959.214578,2399.5,293457.0,18277196.12,0.34,80.77,Fee,2020,0,4.005168129543768,7.261909571977094,-0.46852108295774486,48.98469148621842
2021,Kalimantan Tengah,KAPUAS,41.04,14979.6,14999.0,416181.0,18695936.39,0.312,69.63,Fee,2020,1,64.57418949881406,7.2717472217676224,-0.5058454059815573,122.47040458821061
2021,Kalimantan Tengah,BARITO UTARA,12.674,4625.9220000000005,83.0,157231.0,10565226.0,0.308,70.79,Fee,2020,1,21.198327403440565,7.023878791450153,-0.5114492834995558,9.1104335791443
2021,Kalimantan Tengah,SERUYAN,20.365,7432.77,16404.0,164378.0,9890066.35,0.262,67.67,Fee,2020,1,,6.995199205180821,-0.5816987086802545,128.07810117268292
2021,Kalimantan Tengah,GUNUNG MAS,50.775,18532.875,10805.0,138407.0,7173231.74,0.278,71.03,Fee,2020,1,,6.855714861474991,-0.5559552040819237,103.9471019317037
2021,Kalimantan Tengah,PULANG PISAU,17.005471,6206.813465999999,8997.0,135336.0,5969695.94,0.262,68.53,Fee,2020,1,4.37760296159182,6.775952211373412,-0.5816987086802545,94.8525170989152
2021,Kalimantan Tengah,BARITO TIMUR,17.2087,6281.771199999999,3834.0,114243.0,7949947.24,0.297,71.47,Fee,2020,1,2.6998874265565576,6.900364246461137,-0.5272435506827877,61.91930232165088
2021,Kalimantan Tengah,KOTA PALANGKARAYA,28.829608,10522.699725,2399.5,298954.0,19649166.94,0.362,80.82,Fee,2020,1,32.2077652496731,7.2933441424452665,-0.4412914294668343,48.98469148621842
2022,Kalimantan Tengah,KAPUAS,53.59552275000001,19561.90484325,14999.0,423210.0,22998135.63,0.303,70.01,Fee,2020,2,30.59030176540094,7.361692630868837,-0.518557371497695,122.47040458821061
2022,Kalimantan Tengah,BARITO SELATAN,0.6696,244.3967,883.0,131997.0,8131626.99,0.309,71.01,Fee,2020,2,,6.910177448679707,-0.5100415205751654,29.715315916207253
2022,Kalimantan Tengah,BARITO UTARA,12.386,4520.774,83.0,160235.0,14297642.46,0.301,71.21,Fee,2020,2,-2.273017141231526,7.15526443249856,-0.5214335044061567,9.1104335791443
2022,Kalimantan Tengah,SERUYAN,20.5475,7499.8375,16404.0,166072.0,10808711.83,0.292,68.24,Fee,2020,2,0.9023217454596333,7.033773938314231,-0.5346171485515817,128.07810117268292
2022,Kalimantan Tengah,GUNUNG MAS,50.765,18529.18,10805.0,142309.0,8135262.31,0.262,71.4,Fee,2020,2,-0.019937543419457082,6.910371560708518,-0.5816987086802545,103.9471019317037
2022,Kalimantan Tengah,PULANG PISAU,17.173841999999997,6268.864462,8997.0,136221.0,6464138.66,0.288,69.01,Fee,2020,2,0.9997238734482217,6.810510663766991,-0.5406075122407692,94.8525170989152
2022,Kalimantan Tengah,MURUNG RAYA,13.9325,5084.9525,237.0,113483.0,12998614.08,0.26,68.63,Fee,2020,2,,7.113897050038025,-0.585026652029182,15.394804318340652
2022,Kalimantan Tengah,BARITO TIMUR,17.0274,6215.3784,3834.0,115406.0,10945007.21,0.294,72.07,Fee,2020,2,-1.0569121014786353,7.039216051994602,-0.5316526695878427,61.91930232165088
2022,Kalimantan Tengah,KOTA PALANGKARAYA,29.607259,10806.826894,2399.5,305907.0,21954874.76,0.383,81.16,Fee,2020,2,2.700135672644599,7.341530964045916,-0.41680122603137726,48.98469148621842
2019,Kalimantan Timur,PASER,15.632803999999998,5705.794775999999,7730.88,199147.0,48025891.19,0.262,72.29,None,2019,0,,7.681475432571904,-0.5816987086802545,87.9254229446751
2019,Kalimantan Timur,KUTAI KARTANEGARA,16.335438,5962.515042,27263.1,824709.0,162105543.9,0.278,73.78,None,2019,0,,8.209797867680145,-0.5559552040819237,165.11541418050587
2019,Kalimantan Timur,BERAU,42.817872,15628.067996,36962.37,395128.0,39104693.57,0.345,74.88,Ban,2019,0,,7.592228887043356,-0.4621809049267259,192.25600120672436
2019,Kalimantan Timur,KUTAI TIMUR,52.9825,19338.795,35747.5,432902.0,133873512.6,0.346,73.49,None,2019,0,,8.126694658643267,-0.46092390120722343,189.07009282274126
2019,Kalimantan Timur,PENAJAM PASER UTARA,20.5029,7483.471100000001,3333.06,183452.0,9124942.07,0.322,71.64,None,2019,0,,6.960230116004217,-0.4921441283041691,57.73265973433062
2019,Kalimantan Timur,KOTA BALIKPAPAN,33.02064000000001,12052.654560000004,533.0,681718.0,105138568.1,0.302,80.11,Ban,2018,1,,8.021762057992438,-0.5199930570428494,23.08679276123039
2019,Kalimantan Timur,KOTA SAMARINDA,121.57706,44375.45178,718.0,874560.0,67604540.75,0.341,80.2,Ban,2019,0,,7.829975866894896,-0.4672456210075022,26.795522013948524
2019,Kalimantan Timur,KOTA BONTANG,20.342,7424.544000000001,149.8,163189.0,58006656.54,0.338,80.09,Ban,2018,1,,7.76347783378211,-0.47108329972234525,12.239281024635394
2020,Kalimantan Timur,PASER,14.808948,5405.386052,7730.88,275452.0,43234505.66,0.29,72.04,Fee,2020,0,-5.26497597256027,7.635830497650451,-0.5376020021010439,87.9254229446751
2020,Kalimantan Timur,KUTAI KARTANEGARA,16.627830000000003,6069.169739999999,27263.1,729382.0,149045196.8,0.294,73.59,Fee,2020,0,1.7887535251269515,8.17331798481771,-0.5316526695878427,165.11541418050587
2020,Kalimantan Timur,PENAJAM PASER UTARA,32.601207,11899.169102000002,3333.06,178681.0,9050576.5,0.292,71.41,Fee,2020,0,59.006013960553695,6.956676243602401,-0.5346171485515817,57.73265973433062
2020,Kalimantan Timur,KOTA BALIKPAPAN,34.69104,12662.298,533.0,688318.0,103918750.6,0.311,80.01,Ban,2018,2,5.0581673685667905,8.01669391663707,-0.5072396109731625,23.08679276123039
2020,Kalimantan Timur,KOTA SAMARINDA,123.53123999999998,45089.20707,718.0,827994.0,66526911.43,0.324,80.11,Ban,2019,1,1.6084462498287877,7.82299736141322,-0.48945498979338786,26.795522013948524
2020,Kalimantan Timur,KOTA BONTANG,18.6264,6798.572999999999,149.8,178917.0,55664039.6,0.405,80.02,Ban,2018,2,-8.431103647577565,7.745574720365417,-0.3925449767853314,12.239281024635394
2021,Kalimantan Timur,PASER,15.725556,5739.827939999999,7730.88,277602.0,53887948.57,0.288,72.93,Fee,2020,1,6.187197080516671,7.731491650998385,-0.5406075122407692,87.9254229446751
2021,Kalimantan Timur,KUTAI KARTANEGARA,17.495574,6385.741458,27263.1,733626.0,177416584.2,0.283,74.06,Fee,2020,1,5.216063012928696,8.248994213522252,-0.5482135644757098,165.11541418050587
2021,Kalimantan Timur,KUTAI TIMUR,46.6884,17041.5476,35747.5,449161.0,136617573.3,0.328,73.81,Fee,2020,1,-11.878958332202172,8.13550656681507,-0.4841261562883209,189.07009282274126
2021,Kalimantan Timur,PENAJAM PASER UTARA,27.595733000000003,10072.552916,3333.06,180657.0,10089643.12,0.263,72.01,Fee,2020,1,-15.350787692335466,7.003875805111464,-0.5800442515102421,57.73265973433062
2021,Kalimantan Timur,KOTA BALIKPAPAN,35.79912,13066.54992,533.0,695287.0,111382197.7,0.325,80.71,Ban,2018,3,3.1925636247069678,8.046815782772331,-0.4881166390211256,23.08679276123039
